TAXPAYER_ID,ENTITY_NAME,MAILING_ADDRESS,CITY,STATE,ZIP_CODE,RTB_STATUS,STATE_OF_FORMATION,EffRegDateSOS,SOS_FILE_NO,REGISTERED_AGENT_NAME,REGISTERED_OFFICE_ADDRESS,REG_CITY,REG_ST,REG_ZIP
17414592083,"PENNERS, INC.",311 W COMMERCE ST,SAN ANTONIO,TX,78205-2498,ACTIVE,TX,8/3/62,0018584200,MARK PENNER,311 WEST COMMERCE,SAN ANTONIO,TX,78205
17414855449,THE ZACHRY FOUNDATION,CHARLIE EBROM 1100 TOWER LIFE BLDG,SAN ANTONIO,TX,78205-3104,ACTIVE,TX,2/10/60,0016267601,CHARLES EBROM,2330 NORTH LOOP 1604 WEST,SAN ANTONIO,TX,78248
17414889513,"ORTHODOX ECUMENICAL CHURCH, INC.",418 VILLITA ST STE 1300,SAN ANTONIO,TX,78205-2980,ACTIVE,TX,6/4/63,0019355101,CLEO EDMUNDS,418 VILLITA STREET BLDG 13,SAN ANTONIO,TX,78205
17415364821,SAN ANTONIO ECONOMIC DEVELOPMENT FOUNDATION,112 E PECAN ST STE 2635,SAN ANTONIO,TX,78205-1550,ACTIVE,TX,9/27/65,0021735001,JENNA L SAUCEDO-HERRERA,112 E PECAN ST STE 2635,SAN ANTONIO,TX,78205
17415454291,"GRANADA TRADES COUCIL HOUSING, INC.",311 S SAINT MARYS ST,SAN ANTONIO,TX,78205-2771,ACTIVE,TX,1/5/66,0022021501,TINO GUERRA,315 S. ST. MARY'S STREET,SAN ANTONIO,TX,78205
17415622715,SAN ANTONIO TRIAL LAWYERS ASSOCIATION,700 N SAINT MARYS ST STE 1700,SAN ANTONIO,TX,78205-3523,ACTIVE,TX,9/12/02,0023243501,ROBERTO R RIOS,14100 SAN PEDRO SUITE 202,SAN ANTONIO,TX,78232
17415645468,"LITTLE RHEIN STEAK HOUSE, INC.",231 S ALAMO ST,SAN ANTONIO,TX,78205-3214,ACTIVE,TX,12/28/67,0024230200,GREGORY J O'BRYAN,231 S ALAMO,SAN ANTONIO,TX,78205
17415863202,"GUNN CHEVROLET, LTD.",227 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,1/1/02,0800027097,ADRIAN GUEVARA,227 BROADWAY,SAN ANTONIO,TX,78205
17415909922,"DAVILA CONSTRUCTION, INC.",520 BONHAM,SAN ANTONIO,TX,78205-2020,ACTIVE,TX,12/7/67,0024158400,TONY DAVILA,520 BONHAM ST.,SAN ANTONIO,TX,78205
17416090227,"PDM PROFESSIONAL DEVELOPMENT MANAGEMENT, INC.",404 MILAM BUILDING,SAN ANTONIO,TX,78205-0000,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0025253800,BENJAMIN F YOUNGBLOOD III,"115 E. TRAVIS ST., STE. 404",SAN ANTONIO,TX,78205
17416145286,SAN ANTONIO RIVER WALK ASSOCIATION,310 N PRESA ST,SAN ANTONIO,TX,78205-2638,ACTIVE,TX,12/3/69,0026918201,MAGGIE S THOMPSON,"110 BROADWAY STREET, SUITE 500",SAN ANTONIO,TX,78205
17416665333,"THE KANGAROO COURT RESTAURANTS OF TEXAS, INC.",102 W CROCKETT ST OFC 800,SAN ANTONIO,TX,78205-2526,ACTIVE,TX,7/1/70,0027765700,ROBERT T BUCHANAN,"102 W. CROCKETT, STE. 800",SAN ANTONIO,TX,78205
17416676363,"SAGE SEIS PARTNERS, INC.",801 N SAINT MARYS ST,SAN ANTONIO,TX,78205-1325,ACTIVE,TX,6/25/70,0027748600,MICHAEL HOOVER,801 N. ST. MARY'S ST.,SAN ANTONIO,TX,78205
17416676371,"SAGE SEIS MANAGEMENT, INC.",801 N SAINT MARYS ST,SAN ANTONIO,TX,78205-1325,ACTIVE,TX,6/25/70,0027748400,MICHAEL HOOVER,801 NORTH ST. MARY'S STREET,SAN ANTONIO,TX,78205
17416682767,"NICHOLAS AND BARRERA, ATTORNEYS AT LAW, A PROFESSI",424 E NUEVA,SAN ANTONIO,TX,78205-3422,ACTIVE,TX,6/29/70,0090025502,ROY R BARRERA SR,424 E. NUEVA BY LA VILLITA,SAN ANTONIO,TX,78205
17416775140,"GUNN NISSAN OF DENTON, LTD.",227 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,1/1/02,0800027323,ADRIAN GUEVARA,227 BROADWAY,SAN ANTONIO,TX,78205
17416926826,"THE RIVER ROOST, INC.",800 NAVARRO ST STE 260,SAN ANTONIO,TX,78205-1742,ACTIVE,TX,5/27/71,0029114600,PHILIP F BENSON,"800 NAVARRO, STE.220",SAN ANTONIO,TX,
17417106980,FIRST AMERICAN TITLE COMPANY OF SAN ANTONIO,112 E PECAN ST,SAN ANTONIO,TX,78205-1512,ACTIVE,TX,3/28/72,0030418800,CARL H PFEIFFER,1919 N.W. LOOP 410,SAN ANTONIO,TX,78213
17417118373,"THE FIG TREE, INC.",231 S ALAMO ST,SAN ANTONIO,TX,78205-3295,ACTIVE,TX,4/7/72,0030484700,GREGORY J O'BRYAN,231 S ALAMO STREET,SAN ANTONIO,TX,78205
17417179235,"CATTO & CATTO INSURANCE SERVICES, INC.",106 S SAINT MARYS ST STE 800,SAN ANTONIO,TX,78205-3603,ACTIVE,TX,12/21/71,0029978500,JAMES L HAYNE JR,"106 S. ST. MARY'S STREET, SUITE 800",SAN ANTONIO,TX,78205
17417311259,"FORD, POWELL & CARSON ARCHITECTS & PLANNERS, INC.",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,10/3/72,0031352700,JOHN H. MIZE,1138 EAST COMMERCE STREET,SAN ANTONIO,TX,78205
17417517681,"CULLEN/FROST BANKERS, INC.",111 W HOUSTON ST,SAN ANTONIO,TX,78205-2112,ACTIVE,TX,1/25/66,0022090600,TREY BANACK,111 W HOUSTON ST.,SAN ANTONIO,TX,78205
17417517962,MAIN PLAZA CORPORATION,111 W HOUSTON ST,SAN ANTONIO,TX,78205-2112,ACTIVE,TX,4/23/73,0032337400,TREY BANACK,111 WEST HOUSTON STREET,SAN ANTONIO,TX,78205
17417961186,CINCO EQUIS OIL CO.,314 E COMMERCE ST STE 400,SAN ANTONIO,TX,78205-2907,ACTIVE,TX,8/5/74,0034686000,TERRI S WEST,314 E. COMMERCE STE 400,SAN ANTONIO,TX,78205
17418113407,1122 CORPORATION,411 BONHAM,SAN ANTONIO,TX,78205-2011,ACTIVE,TX,8/11/10,0035336500,ANTHONY L. HAINES,411 BONHAM STREET,SAN ANTONIO,TX,78205
17418221291,"LAW OFFICES OF PAT MALONEY, P.C.",239 E COMMERCE ST,SAN ANTONIO,TX,78205-2923,ACTIVE,TX,4/22/75,0090170002,PAT MALONEY JR,239 E. COMMERCE STREET,SAN ANTONIO,TX,78205
17418282004,THE RIVER ART GROUP,418 VILLITA ST STE 1400,SAN ANTONIO,TX,78205-2927,ACTIVE,TX,3/6/50,0010208801,"WILLIAMS, CROW, MASK LLP",1100 NE LOOP 410 STE 350,SAN ANTONIO,TX,78209
17418469882,HIXON PROPERTIES INCORPORATED,315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,11/26/91,0121333500,JACK J SPECTOR,"315 EAST COMMERCE STREET, SUITE 300",SAN ANTONIO,TX,78205
17419197508,"THE REPUBLIC OF TEXAS RESTAURANTS, INC.",429 E COMMERCE ST,SAN ANTONIO,TX,78205-2658,ACTIVE,TX,1/10/75,0035428100,WILLIAM F GRINNAN JR,429 EAST COMMERCE,SAN ANTONIO,TX,78205
17419246396,"INTERNATIONAL ATMO, INC.",105 S SAINT MARYS ST,SAN ANTONIO,TX,78205-2810,ACTIVE,TX,7/10/77,0041050100,PAUL J SHEFFIELD,"414 NAVARRO ST., STE. 502",SAN ANTONIO,TX,78205
17419293117,"ROYALTY COINS, INC.",425 E COMMERCE ST,SAN ANTONIO,TX,78205-2639,ACTIVE,TX,8/5/77,0041206000,OLLIE J COPELAND JR,431 EAST COMMERCE ST.,SAN ANTONIO,TX,
17419489293,"MARTIN & DROUGHT, P.C.",112 E PECAN ST STE 1616,SAN ANTONIO,TX,78205-1512,ACTIVE,TX,1/3/78,0090286102,MATTHEW C MILES,"112 E. PECAN STREET, SUITE 1616",SAN ANTONIO,TX,78205
17419891126,"GREENHILL ENTERPRISES, INC.",902 E HOUSTON ST,SAN ANTONIO,TX,78205-2027,ACTIVE,TX,6/15/78,0043867300,THOMAS J SMITH,"ONE RIVERWALK PL.STE.1000,700 N.ST.MARY ST.,",SAN ANTONIO,TX,
17420045274,"ROFO'S, INC.",215 LOSOYA ST,SAN ANTONIO,TX,78205-2609,ACTIVE,TX,9/29/15,0045456400,EVANGELINA G FLORES,"215 S LOSOYA, #1",SAN ANTONIO,TX,78205
17420332037,"AMERICAN G.I. FORUM, NATIONAL VETERANS OUTREACH PR",611 N FLORES ST STE 200,SAN ANTONIO,TX,78205-1255,ACTIVE,TX,4/16/79,0047127901,CARLOS MARTINEZ,"611 N. FLORES, SUITE 200",SAN ANTONIO,TX,78205
17420371118,"FOSTER & GLASSCOCK, INC.",213 BROADWAY ST,SAN ANTONIO,TX,78205-1923,FRANCHISE TAX ENDED,TX,7/28/20,0046819200,JOHN E BAKKE III,2000 FROST BANK TOWER,SAN ANTONIO,TX,78205
17420511952,"GUNN CAPITAL, INC.",711 NAVARRO ST STE 406,SAN ANTONIO,TX,78205-1711,ACTIVE,TX,7/9/79,0048197500,ROBERT G GUNN III,711 NAVARRO SUITE 406,SAN ANTONIO,TX,
17420560017,"GUNN LIQUIDATIONS, LTD.",227 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,1/1/02,0800065351,ADRIAN GUEVARA,227 BROADWAY,SAN ANTONIO,TX,78205
17420657458,"CARLISLE ASSET COMPANY, INC.",205 N PRESA ST BLDG A,SAN ANTONIO,TX,78205-2614,ACTIVE,TX,7/17/79,0048290600,HENRY B GONZALEZ JR,"205 N. PRESA STREET, BLDG. A, SUITE 200",SAN ANTONIO,TX,78205
17420670220,PHELPS INCORPORATED,231 S ALAMO ST,SAN ANTONIO,TX,78205-3214,ACTIVE,TX,9/27/79,0049123500,GREGORY J O'BRYAN,231 S. ALAMO STREET,SAN ANTONIO,TX,78205
17420680930,HERFF CATTLE COMPANY,112 E PECAN ST STE 2900,SAN ANTONIO,TX,78205-1549,ACTIVE,TX,10/24/79,0049491300,JAMES L DROUGHT,112 EAST PECAN ST.,SAN ANTONIO,TX,78205
17420786000,GUNN & COMPANY INCORPORATED,711 NAVARRO ST STE 406,SAN ANTONIO,TX,78205-1711,ACTIVE,TX,1/23/80,0050109400,ROBERT G GUNN III,711 NAVARRO STE. 406,SAN ANTONIO,TX,78205
17420872362,HOLT ATHERTON EDUCATIONAL FOUNDATION,300 CONVENT ST STE 2500,SAN ANTONIO,TX,78205-3716,ACTIVE,TX,11/19/79,0049912501,JAMES N MARTIN,300 CONVENT ST. STE. 2500,SAN ANTONIO,TX,78205
17421245527,"WATER-MEADOW, INC.",951 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,9/3/80,0053086800,MARK HURLEY,951 S ALAMO,SAN ANTONIO,TX,78205
17421409206,SAM C. BASHARA A PROFESSIONAL CORPORATION,310 S SAINT MARYS ST STE 2000,SAN ANTONIO,TX,78205-3102,ACTIVE,TX,11/21/80,0090563102,SAM C BASHARA,"111 SOLEDAD ST., STE. 1800",SAN ANTONIO,TX,78205
17421433115,"PUTMAN & PUTMAN, INC.",310 S SAINT MARYS ST STE 1040,SAN ANTONIO,TX,78205-0003,ACTIVE,TX,1/12/17,0802628496,MICHAEL PUTMAN,120 EAST EDGEWOOD PLACE,SAN ANTONIO,TX,78209
17421625462,GULFDALE PROPERTIES,801 N SAINT MARYS ST,SAN ANTONIO,TX,78205-1325,FORFEITED,TX,,,,,,,
17421633821,"PRESIDIO FINANCIAL SERVICES, INC.",711 NAVARRO ST STE 730,SAN ANTONIO,TX,78205-1711,ACTIVE,TX,3/17/81,0055418800,SAMUEL N BOLDRICK,"950 E. BASSE, 2ND FLOOR",SAN ANTONIO,TX,78209
17421673694,SAN ANTONIO PARKS FOUNDATION,400 N SAINT MARYS ST STE 101,SAN ANTONIO,TX,78205-2393,ACTIVE,TX,9/16/13,0053845801,MARY JANE VERETTE,400 N. ST. MARY'S STREET STE. 101,SAN ANTONIO,TX,78205
17421807797,"AMERICAN GI FORUM MIGUEL HERNANDEZ, JR. MEMORIAL C",611 N FLORES ST STE 200,SAN ANTONIO,TX,78205-1255,ACTIVE,TX,11/25/14,0056168801,FELIPE MARTINEZ,919 PLEASANTON RD,SAN ANTONIO,TX,78214
17421905344,"LAW OFFICES OF NANCY A. NORMAN, P.C.",112 E PECAN ST STE 450,SAN ANTONIO,TX,78205-1528,ACTIVE,TX,8/4/81,0090648902,NANCY A NORMAN,112 E PECAN ST STE 450,SAN ANTONIO,TX,78205
17421907605,ALEXANDER PRODUCTION COMPANY,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,7/6/81,0056879600,JOHN D ALEXANDER JR,"KLEBERG 1ST NATL BK BLDG, 6TH & KLEBERG",KINGSVILLE,TX,
17422006076,CLUB GIRAUD,707 N SAINT MARYS ST,SAN ANTONIO,TX,78205-1397,ACTIVE,TX,5/11/81,0056182601,MIKE BENEDUM,707 NORTH ST MARYS ST,SAN ANTONIO,TX,78205
17422010532,"OSCAR C. GONZALEZ, INC.",310 S SAINT MARYS ST STE 1900,SAN ANTONIO,TX,78205-3114,ACTIVE,TX,9/29/81,0090672802,OSCAR C GONZALEZ,21 WESTCOURT LANE,SAN ANTONIO,TX,78257
17422062855,INTERCONTINENTAL FINANCIAL SERVICES CORPORATION,112 E PECAN ST STE 525,SAN ANTONIO,TX,78205-1543,ACTIVE,TX,10/26/81,0058315600,ISIDORO KORNGOLD,"300 CONVENT ST, STE 1350",SAN ANTONIO,TX,78205
17422377923,"LEWIS FISHER, ARCHITECT, INCORPORATED",915 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3410,ACTIVE,TX,8/2/82,0061688800,MARK B NAVARRO,915 SOUTH ST. MARY'S STREET,SAN ANTONIO,TX,78205
17422439954,THE PRESIDENTS' COUNCIL OF THE SAN ANTONIO HERMANN,525 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3430,ACTIVE,TX,1/22/80,0050485901,VOGEL BERNICE,525 S. ST. MARY'S ST.,SAN ANTONIO,TX,78205
17422453930,"LAW OFFICES OF MALONEY & MALONEY, P.C.",239 E COMMERCE ST,SAN ANTONIO,TX,78205-2923,ACTIVE,TX,8/5/82,0090809202,MARYNELL MALONEY,115 EAST TRAVIS STE 2000,SAN ANTONIO,TX,78205
17422509822,H.G.P.--SAN ANTONIO CORP.,411 BOWIE ST,SAN ANTONIO,TX,78205-2040,ACTIVE,TX,12/27/82,0063646100,GERARDO ESPARZA,1800 S. WARE RD,MCALLEN,TX,78503
17422647366,JDA JR 1983 YE VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17422647556,AK 1982 VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17422650691,JDA JR 1982 VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17422657472,CENTRO ALLIANCE SAN ANTONIO,315 E COMMERCE ST STE 200,SAN ANTONIO,TX,78205-2967,ACTIVE,TX,1/22/08,0061784201,PAT DIGIOVANNI,"110 BROADWAY, STE. 230",SAN ANTONIO,TX,78205
17422727309,"R&L FOODS, INC.",401 S ALAMO ST,SAN ANTONIO,TX,78205-3201,ACTIVE,TX,5/13/83,0065562700,RICHARD L BREAKIE,1133 AUSTIN HIGHWAY,SAN ANTONIO,TX,78209
17422738934,TERRELL ROAD TOWNHOMES OWNERS ASSOCIATION,1149 E COMMERCE ST STE 205,SAN ANTONIO,TX,78205-3315,ACTIVE,TX,12/6/13,0065248101,MARY BETH SWOFFORD,137 1/2 TERRELL ROAD,SAN ANTONIO,TX,78209
17422769780,SIGGIS CORPORATION,118 BROADWAY ST STE 324,SAN ANTONIO,TX,78205-2018,ACTIVE,TX,9/30/80,0053429600,HENRY CHRISTOPHER,5802 N.W. EXPREEWAY,SAN ANTONIO,TX,
17423028673,"REX, LLC",118 BROADWAY ST STE 324,SAN ANTONIO,TX,78205-2018,ACTIVE,TX,12/21/17,0802892907,LAURENCE P. SEITERLE,"118 BROADWAY, STE. 324",SAN ANTONIO,TX,78205
17423112733,JDA JR 1983 YE VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17423113731,AK 1983 VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17423114481,JDA JR 1983 VENTURE`,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17423209372,"TREVOR'S, INC.",432 W MARKET ST,SAN ANTONIO,TX,78205-2920,ACTIVE,TX,1/11/08,0070252200,KENNETH PETER THOMPSON,527 MIREPOIX,SAN ANTONIO,TX,78232
17423250988,SAN ANTONIO YOUTH LITERACY,700 N SAINT MARYS ST STE 900,SAN ANTONIO,TX,78205-3507,ACTIVE,TX,4/24/07,0070741301,JOSHUA SUTIN,"112 EAST PECAN STREET, SUITE 1800",SAN ANTONIO,TX,78205
17423306111,"GEE GEE, LTD.",213 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,6/11/84,0003787910,"CRYPTOMERIA, L.L.C.",213 BROADWAY,SAN ANTONIO,TX,78205
17423358484,"DAVID MCQUADE LEIBOWITZ, A PROFESSIONAL CORPORATIO",517 SOLEDAD ST,SAN ANTONIO,TX,78205-1508,ACTIVE,TX,2/20/18,0091056102,DAVID MCQUADE LEIBOWITZ,"6243 IH-10 WEST, STE. 1000",SAN ANTONIO,TX,78201
17423366446,THE FREDERIC J. AND DOROTHEA OPPENHEIMER FOUNDATIO,711 NAVARRO ST %FREDERIC OPPENHEIMER #3,SAN ANTONIO,TX,78205-1711,ACTIVE,TX,10/29/84,0072648601,LUCILLE TRAVIS,"5170 BROADWAY, #25",SAN ANTONIO,TX,78209
17423377757,"VISIONWORKS OF AMERICA, INC.",175 E HOUSTON ST,SAN ANTONIO,TX,78205-2255,ACTIVE,TX,10/24/84,0072570400,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
17423685811,"MACRO MANAGEMENT SERVICES, INC.",800 NAVARRO ST STE TRAVIS,SAN ANTONIO,TX,78205-1712,ACTIVE,TX,8/29/85,0076535100,PHILIP F BENSON,800 NAVARRO SUITE 220,SAN ANTONIO,TX,
17423937147,COMMUNITIES IN SCHOOLS OF SAN ANTONIO,1616 E COMMERCE ST BLDG 1,SAN ANTONIO,TX,78205-3348,ACTIVE,TX,5/5/08,0075424201,JESSICA WEAVER,1616 E. COMMERCE STREET BLDG. 1,SAN ANTONIO,TX,78205
17423961162,AK 1985 VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17423961220,JDA JR 1985 VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17424051690,ADELMAN-RAVICZ PARTNERSHIP,202 ALAMO PLZ,SAN ANTONIO,TX,78205-2604,FORFEITED,,,,,,,,
17424118861,"CAJUN RIVERPORT, INC.",314 E COMMERCE ST STE 402,SAN ANTONIO,TX,78205-2959,ACTIVE,TX,1/28/86,0078340400,RANDY W MATHEWS,"314 E. COMMERCE, STE. 402",SAN ANTONIO,TX,78205
17424119109,THE DROUGHT CORPORATION,300 CONVENT ST STE 2500,SAN ANTONIO,TX,78205-3716,ACTIVE,TX,3/26/86,0079101800,GERALD T DROUGHT,"INTERFIRST PL. 25TH FL., 300 CONVENT ST.",SAN ANTONIO,TX,
17424271348,THE TEXAS CHAPTER OF THE AMERICAN SOCIETY OF FARM,115 E TRAVIS ST STE 1501,SAN ANTONIO,TX,78205-1611,ACTIVE,TX,2/14/19,0079828201,CARMEN K BIERSCHWALE,517 COLLEGE STREET PO BOX 154,JUNCTION,TX,76849
17424472540,"CLEMENS & SPENCER, A PROFESSIONAL CORPORATION",700 N SAINT MARYS ST STE 1825,SAN ANTONIO,TX,78205-3545,ACTIVE,TX,12/31/86,0091193802,MARK C CANNAN,"112 E. PECAN,  STE 1300",SAN ANTONIO,TX,78205
17424479107,"AGCP, INC.",112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,12/22/86,0102153000,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
17424487423,JDA JR 1986 VENTURE,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17424501454,ALEXANDER VENTURES 87,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17424523276,"LAKE/FLATO ARCHITECTS, INC.",311 3RD ST STE 200,SAN ANTONIO,TX,78205-2395,ACTIVE,TX,12/2/86,0101883800,DAVID C LAKE,SUITE 200 311 THIRD STREET,SAN ANTONIO,TX,78205
17424540411,"PROPERTY MANAGEMENT ENTERPRISES, INC.",215 W TRAVIS ST,SAN ANTONIO,TX,78205-1421,ACTIVE,TX,12/29/86,0102232600,JAMES G LIFSHUTZ,215 WEST TRAVIS ST.,SAN ANTONIO,TX,78205
17424634131,"AMERICAN GI FORUM VILLA ALEGRE, INC.",611 N FLORES ST STE 200,SAN ANTONIO,TX,78205-1255,ACTIVE,TX,5/27/87,0103971701,CARLOS MARTINEZ,"611 N. FLORES, SUITE 200",SAN ANTONIO,TX,78205
17424925182,"JASMINE ENGINEERING, INC.",115 E TRAVIS ST STE 1020,SAN ANTONIO,TX,78205-1663,ACTIVE,TX,12/28/87,0105092100,YASAMAN AZIMA,"115 E. TRAVIS ST., STE. 1020",SAN ANTONIO,TX,78205
17425033648,"CONAN ENTERPRISES, INC.",300 CONVENT ST STE 2700,SAN ANTONIO,TX,78205-3739,ACTIVE,TX,9/20/10,0107567500,R LAURENCE MACON,"300 CONVENT STREET, SUITE 1500",SAN ANTONIO,TX,78205
17425041849,"WTC SAN ANTONIO, INC.",118 BROADWAY ST STE 324,SAN ANTONIO,TX,78205-2018,ACTIVE,TX,5/13/88,0107697500,JOSEF E SEITERLE,118 BROADWAY STE 324,SAN ANTONIO,TX,78205
17425104753,BEXAR COUNTY WOMEN'S BAR FOUNDATION,CO D GEIS 100 WEST HOUSTON STE 1200,SAN ANTONIO,TX,78205-0000,ACTIVE,TX,9/13/88,0108887301,SUZANNE D OLIVA,"ST. MARY'S UNIVERSITY, ONE CAMINO SANTA MARIA BGSB",SAN ANTONIO,TX,78228
17425125972,FOUNDATION FOR CULTURAL ARTS IN SAN ANTONIO,222 E HOUSTON ST STE 640,SAN ANTONIO,TX,78205-2457,ACTIVE,TX,9/23/88,0108980801,FRANK Z RUTTENBERG,112 E. PECAN SUITE 1200,SAN ANTONIO,TX,78205
17425174426,"MAJESTIC EMPIRE INVESTMENTS, INC.",222 E HOUSTON ST STE 600,SAN ANTONIO,TX,78205-1836,ACTIVE,TX,10/5/88,0109097600,VIRGINIA VAN STEENBERG,115 E. LYNWOOD,SAN ANTONIO,TX,78212
17425199258,"SCHOENBAUM, CURPHY & SCANLAN, P.C.",112 E PECAN ST STE 1240,SAN ANTONIO,TX,78205-1561,ACTIVE,TX,12/29/88,0091356002,BANKS M SMITH,"112 E. PECAN STREET, SUITE 1240",SAN ANTONIO,TX,78205
17425475369,"WHEELCHAIRS PLUS, INC.",1116 E HOUSTON ST STE 102,SAN ANTONIO,TX,78205-2126,ACTIVE,TX,6/6/19,0112654500,THOMAS L COTTLE,7719 WURZBACH RD,SAN ANTONIO,TX,78229
17425476433,"SAN ANTONIO EDUCATION PARTNERSHIP, INC.",206 SAN PEDRO AVE STE 200,SAN ANTONIO,TX,78205-1133,ACTIVE,TX,5/2/13,0109664801,LISA CUNNINGHAM,131 EL PASO ST,SAN ANTONIO,TX,78204
17425575846,CROWN OPERATING CO.,800 NAVARRO ST STE 210,SAN ANTONIO,TX,78205-1877,ACTIVE,TX,1/19/90,0113991300,JOHN R HANNAH,"800 NAVARRO, STE. 210",SAN ANTONIO,TX,78205
17425585001,"DHBO, INC.",301 S ALAMO ST BLDG 16,SAN ANTONIO,TX,78205-2912,ACTIVE,TX,1/15/90,0113930900,TINA S HINOJOSA,13091 FEATHER RIDGE,SAN ANTONIO,TX,78233
17425595141,TEXAS PUBLIC RADIO,321 W COMMERCE ST,SAN ANTONIO,TX,78205-2408,ACTIVE,TX,1/2/89,0109951901,JOYCE D. SLOCUM,8401 DATAPOINT DR STE 800,SAN ANTONIO,TX,78229
17425640293,"DEBRA J. DOCKERY, ARCHITECT, P.C.",118 BROADWAY ST STE 516,SAN ANTONIO,TX,78205-1994,ACTIVE,TX,3/13/90,0091493302,DEBRA J DOCKERY,"118 BROADWAY STREET, SUITE 516",SAN ANTONIO,TX,78205
17425804048,SAN ANTONIO WOMEN'S CHAMBER OF COMMERCE,600 HEMISFAIR PLAZA WAY BLDG 514,SAN ANTONIO,TX,78205-3223,ACTIVE,TX,10/1/09,0107857001,YVONNE KATZ,600 HEMISFAIR PLAZA WAY BLDG. #514,SAN ANTONIO,TX,78205
17425814781,"TRAWICK, INC.",1022 NAVARRO ST APT 207,SAN ANTONIO,TX,78205-3803,ACTIVE,TX,9/24/90,0116738000,DOYLE TRAWICK,415 CAMDEN,SAN ANTONIO,TX,78215
17425916081,"CASA RIO MEXICAN FOODS, INC.",430 E COMMERCE ST,SAN ANTONIO,TX,78205-2629,ACTIVE,TX,1/14/91,0117898800,WILLIAM J LYONS JR,430 EAST COMMERCE,SAN ANTONIO,TX,78205
17425942988,"L. & E. HOTCHKISS INVESTMENTS, LTD.",219 E HOUSTON ST STE 100,SAN ANTONIO,TX,78205-1822,ACTIVE,TX,3/8/12,0006039010,L&E G.P. LLC,5735 DARMONDALE,SAN ANTONIO,TX,78261
17426013771,"NEWTON FINANCIAL CORPORATION, LP",100 W HOUSTON ST STE 1500,SAN ANTONIO,TX,78205-1424,ACTIVE,TX,1/1/18,0802888456,"NERP, LLC","100 WEST HOUSTON STREET, SUITE 1500",SAN ANTONIO,TX,78205
17426052332,"RIO-PAS INVESTMENTS, INC.",112 E PECAN ST STE 525,SAN ANTONIO,TX,78205-1543,ACTIVE,TX,5/2/91,0119146200,ISIDORO KORNGOLD,1350 NCNB PLAZA 300 CONVENT ST.,SAN ANTONIO,TX,78205
17426119818,"AERONAUTICAL CONCEPT OF EXHAUST, LLC.",600 NAVARRO ST STE 500,SAN ANTONIO,TX,78205-1860,ACTIVE,TX,5/31/13,0700005522,MARK A GILTNER,"600 NAVARRO, SUITE 500",SAN ANTONIO,TX,78205
17426125401,THE GROVES INSURANCE PARTNERSHIP,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,,,,,,,,
17426131433,THE SAN ANTONIO BUSINESS FORUM,M PHARISS 1 ALAMO CTR#800 106 S ST MARYS,SAN ANTONIO,TX,78205-0000,ACTIVE,TX,7/16/90,0116008001,MARK PHARISS,"ONE ALAMO CENTER,STE.800,106 S.ST.M",SAN ANTONIO,TX,78205
17426140376,"CARMEN'S UNITED LOAN & JEWELRY CO., INC.",332 W HOUSTON ST,SAN ANTONIO,TX,78205-2415,ACTIVE,TX,9/19/91,0120668600,J LEON MARTIN,4124 BLANCO ROAD,SAN ANTONIO,TX,78212
